   team_id    |                     name                     | sport_name |                             logo                             
 2413         | Morehead State Eagles                        | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2413.png
 2427         | UNC Asheville Bulldogs                       | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2427.png
 2441         | New Haven Chargers                           | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2441.png
 2448         | North Carolina A&T Aggies                    | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2448.png
 2454         | North Florida Ospreys                        | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2454.png
 2463         | Cal State Northridge Matadors                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2463.png
 248          | Houston Cougars                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/248.png
 249          | North Texas Mean Green                       | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/249.png
 250          | UT Arlington Mavericks                       | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/250.png
 2502         | Portland State Vikings                       | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2502.png
 2504         | Prairie View A&M Panthers                    | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2504.png
 2506         | Presbyterian Blue Hose                       | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2506.png
 2509         | Purdue Boilermakers                          | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png
 2515         | Radford Highlanders                          | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2515.png
 252          | BYU Cougars                                  | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/252.png
 253          | Southern Utah Thunderbirds                   | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/253.png
 2535         | Samford Bulldogs                             | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2535.png
 2539         | San Francisco Dons                           | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2539.png
 2540         | UC Santa Barbara Gauchos                     | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png
 2565         | SIU Edwardsville Cougars                     | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2565.png
 2567         | SMU Mustangs                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png
 2579         | South Carolina Gamecocks                     | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png
 258          | Virginia Cavaliers                           | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/258.png
 2598         | Saint Francis Red Flash                      | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2598.png
 2599         | St. John's Red Storm                         | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2599.png
 261          | Vermont Catamounts                           | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/261.png
 2627         | Tarleton State Texans                        | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2627.png
 2630         | UT Martin Skyhawks                           | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2630.png
 2633         | Tennessee Volunteers                         | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png
 2634         | Tennessee State Tigers                       | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2634.png
 2635         | Tennessee Tech Golden Eagles                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2635.png
 2640         | Texas Southern Tigers                        | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2640.png
 2641         | Texas Tech Red Raiders                       | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png
 2643         | The Citadel Bulldogs                         | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2643.png
 2655         | Tulane Green Wave                            | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2655.png
 2670         | VCU Rams                                     | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png
 2681         | Wagner Seahawks                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2681.png
 269          | Marquette Golden Eagles                      | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/269.png
 2692         | Weber State Wildcats                         | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png
 2710         | Western Illinois Leathernecks                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2710.png
 2729         | William & Mary Tribe                         | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2729.png
 2737         | Winthrop Eagles                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png
 275          | Wisconsin Badgers                            | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/275.png
 2750         | Wright State Raiders                         | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2750.png
 276          | Marshall Thundering Herd                     | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/276.png
 279          | Pacific Tigers                               | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/279.png
 2803         | Bryant Bulldogs                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2803.png
 2815         | Lindenwood Lions                             | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2815.png
 284          | Stonehill Skyhawks                           | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/284.png
 2856         | California Baptist Lancers                   | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2856.png
 2885         | NJIT Highlanders                             | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2885.png
 290          | Georgia Southern Eagles                      | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/290.png
 2908         | South Carolina Upstate Spartans              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2908.png
 2934         | Cal State Bakersfield Roadrunners            | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2934.png
 299          | Long Beach State Beach                       | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/299.png
 300          | UC Irvine Anteaters                          | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/300.png
 302          | UC Davis Aggies                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/302.png
 304          | Idaho State Bengals                          | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/304.png
 3084         | Utah Valley Wolverines                       | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/3084.png
 309          | Louisiana Ragin' Cajuns                      | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/309.png
 3101         | Utah Tech Trailblazers                       | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/3101.png
 326          | Texas State Bobcats                          | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/326.png
 333          | Alabama Crimson Tide                         | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/333.png
 350          | UNC Wilmington Seahawks                      | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/350.png
 356          | Illinois Fighting Illini                     | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/356.png
 399          | UAlbany Great Danes                          | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/399.png
 41           | UConn Huskies                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/41.png
 50           | Florida A&M Rattlers                         | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/50.png
 56           | Stetson Hatters                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/56.png
 57           | Florida Gators                               | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/57.png
 58           | South Florida Bulls                          | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/58.png
 59           | Georgia Tech Yellow Jackets                  | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/59.png
 62           | Hawai'i Rainbow Warriors                     | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/62.png
 66           | Iowa State Cyclones                          | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/66.png
 70           | Idaho Vandals                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/70.png
 84           | Indiana Hoosiers                             | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/84.png
 85           | IU Indianapolis Jaguars                      | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/85.png
 88           | Southern Indiana Screaming Eagles            | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/88.png
 97           | Louisville Cardinals                         | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/97.png
 99           | LSU Tigers                                   | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/99.png
 NCAAB-103    | Boston College Eagles                        | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/103.png
 NCAAB-104    | Boston University Terriers                   | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/104.png
 NCAAB-107    | Holy Cross Crusaders                         | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/107.png
 NCAAB-108    | Harvard Crimson                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/108.png
 NCAAB-110418 | NBA Team 110418                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/110418.png
 NCAAB-111    | Northeastern Huskies                         | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/111.png
 NCAAB-111948 | NBA Team 111948                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/111948.png
 NCAAB-112358 | NBA Team 112358                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/112358.png
 NCAAB-113    | Massachusetts Minutemen                      | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/113.png
 NCAAB-116    | Mount St. Mary's Mountaineers                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/116.png
 NCAAB-119    | Towson Tigers                                | NCAAB      | https://sportslogos.com/ncaab/119.png
 NCAAB-12     | Arizona Wildcats                             | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/12.png
 NCAAB-120    | Maryland Terrapins                           | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/120.png
 NCAAB-127    | Michigan State Spartans                      | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/127.png
 NCAAB-127162 | NBA Team 127162                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/127162.png
 NCAAB-128438 | NBA Team 128438                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/128438.png
 NCAAB-13     | Cal Poly Mustangs                            | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/13.png
 NCAAB-130    | Michigan Wolverines                          | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/130.png
 NCAAB-130196 | NBA Team 130196                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/130196.png
 NCAAB-130401 | NBA Team 130401                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/130401.png
 NCAAB-131761 | NBA Team 131761                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/131761.png
 NCAAB-135    | Minnesota Golden Gophers                     | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/135.png
 NCAAB-139    | Saint Louis Billikens                        | NCAAB      | https://sportslogos.com/ncaab/139.png
 NCAAB-140    | Kansas City Roos                             | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/140.png
 NCAAB-142    | Missouri Tigers                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/142.png
 NCAAB-145    | Ole Miss Rebels                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/145.png
 NCAAB-147    | Montana State Bobcats                        | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/147.png
 NCAAB-149    | Montana Grizzlies                            | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/149.png
 NCAAB-150    | Duke Blue Devils                             | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/150.png
 NCAAB-151    | East Carolina Pirates                        | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/151.png
 NCAAB-152    | NC State Wolfpack                            | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/152.png
 NCAAB-153    | North Carolina Tar Heels                     | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/153.png
 NCAAB-154    | Wake Forest Demon Deacons                    | NCAAB      | https://sportslogos.com/ncaab/154.png
 NCAAB-155    | North Dakota Fighting Hawks                  | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/155.png
 NCAAB-156    | Creighton Bluejays                           | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/156.png
 NCAAB-158    | Nebraska Cornhuskers                         | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/158.png
 NCAAB-159    | Dartmouth Big Green                          | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/159.png
 NCAAB-16     | Sacramento State Hornets                     | NCAAB      | https://sportslogos.com/ncaab/16.png
 NCAAB-160    | New Hampshire Wildcats                       | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/160.png
 NCAAB-161    | Fairleigh Dickinson Knights                  | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/161.png
 NCAAB-163    | Princeton Tigers                             | NCAAB      | https://sportslogos.com/ncaab/163.png
 NCAAB-164    | Rutgers Scarlet Knights                      | NCAAB      | https://sportslogos.com/ncaab/164.png
 NCAAB-166    | New Mexico State Aggies                      | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/166.png
 NCAAB-167    | New Mexico Lobos                             | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/167.png
 NCAAB-171    | Columbia Lions                               | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/171.png
 NCAAB-172    | Cornell Big Red                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/172.png
 NCAAB-179    | St. Bonaventure Bonnies                      | NCAAB      | https://sportslogos.com/ncaab/179.png
 NCAAB-183    | Syracuse Orange                              | NCAAB      | https://sportslogos.com/ncaab/183.png
 NCAAB-189    | Bowling Green Falcons                        | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/189.png
 NCAAB-193    | Miami (OH) RedHawks                          | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/193.png
 NCAAB-194    | Ohio State Buckeyes                          | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/194.png
 NCAAB-195    | Ohio Bobcats                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/195.png
 NCAAB-197    | Oklahoma State Cowboys                       | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/197.png
 NCAAB-198    | Oral Roberts Golden Eagles                   | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/198.png
 NCAAB-2      | Auburn Tigers                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2.png
 NCAAB-2000   | NCAAB Team 2000                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2000.png
 NCAAB-2006   | NBA Team 2006                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2006.png
 NCAAB-201    | Oklahoma Sooners                             | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/201.png
 NCAAB-2010   | NBA Team 2010                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2010.png
 NCAAB-2011   | NBA Team 2011                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png
 NCAAB-2013   | NBA Team 2013                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2013.png
 NCAAB-2016   | NBA Team 2016                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2016.png
 NCAAB-202    | Tulsa Golden Hurricane                       | NCAAB      | https://sportslogos.com/ncaab/202.png
 NCAAB-2026   | NBA Team 2026                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2026.png
 NCAAB-2029   | NBA Team 2029                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2029.png
 NCAAB-2031   | NBA Team 2031                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2031.png
 NCAAB-2032   | NBA Team 2032                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png
 NCAAB-204    | Oregon State Beavers                         | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/204.png
 NCAAB-2046   | NBA Team 2046                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2046.png
 NCAAB-2050   | NBA Team 2050                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2050.png
 NCAAB-2057   | NCAAB Team 2057                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2057.png
 NCAAB-2065   | NBA Team 2065                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2065.png
 NCAAB-2066   | NCAAB Team 2066                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2066.png
 NCAAB-2081   | NBA Team 2081                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2081.png
 NCAAB-2083   | NBA Team 2083                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png
 NCAAB-2084   | NBA Team 2084                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png
 NCAAB-2086   | Butler Bulldogs                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png
 NCAAB-2097   | NBA Team 2097                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2097.png
 NCAAB-2098   | NBA Team 2098                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2098.png
 NCAAB-2099   | NBA Team 2099                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2099.png
 NCAAB-21     | San Diego State Aztecs                       | NCAAB      | https://sportslogos.com/ncaab/21.png
 NCAAB-2110   | NBA Team 2110                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2110.png
 NCAAB-2115   | NBA Team 2115                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2115.png
 NCAAB-2116   | NBA Team 2116                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png
 NCAAB-2119   | NBA Team 2119                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2119.png
 NCAAB-2127   | NCAAB Team 2127                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2127.png
 NCAAB-213    | Penn State Nittany Lions                     | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/213.png
 NCAAB-2130   | NCAAB Team 2130                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2130.png
 NCAAB-2132   | NBA Team 2132                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png
 NCAAB-2141   | NBA Team 2141                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2141.png
 NCAAB-2142   | NBA Team 2142                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2142.png
 NCAAB-2154   | NBA Team 2154                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2154.png
 NCAAB-2166   | NBA Team 2166                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2166.png
 NCAAB-2168   | NBA Team 2168                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png
 NCAAB-2169   | NBA Team 2169                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png
 NCAAB-2172   | NCAAB Team 2172                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2172.png
 NCAAB-2174   | NBA Team 2174                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2174.png
 NCAAB-218    | Temple Owls                                  | NCAAB      | https://sportslogos.com/ncaab/218.png
 NCAAB-2181   | NCAAB Team 2181                              | NCAAB      | https://sportslogos.com/ncaab/2181.png
 NCAAB-2182   | NCAAB Team 2182                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2182.png
 NCAAB-2184   | NBA Team 2184                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2184.png
 NCAAB-219    | Pennsylvania Quakers                         | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/219.png
 NCAAB-2193   | NBA Team 2193                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2193.png
 NCAAB-2197   | NBA Team 2197                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2197.png
 NCAAB-2198   | NBA Team 2198                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2198.png
 NCAAB-2199   | NBA Team 2199                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png
 NCAAB-2207   | NBA Team 2207                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2207.png
 NCAAB-221    | NBA Team 221                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/221.png
 NCAAB-2210   | NBA Team 2210                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2210.png
 NCAAB-2217   | NBA Team 2217                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2217.png
 NCAAB-222    | NBA Team 222                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/222.png
 NCAAB-2226   | NBA Team 2226                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png
 NCAAB-2229   | NCAAB Team 2229                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png
 NCAAB-2239   | NBA Team 2239                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2239.png
 NCAAB-2241   | NCAAB Team 2241                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2241.png
 NCAAB-2244   | NBA Team 2244                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2244.png
 NCAAB-2247   | NBA Team 2247                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png
 NCAAB-225    | NBA Team 225                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/225.png
 NCAAB-2250   | NBA Team 2250                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png
 NCAAB-2253   | NBA Team 2253                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2253.png
 NCAAB-2261   | NBA Team 2261                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2261.png
 NCAAB-227    | NCAAB Team 227                               | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/227.png
 NCAAB-2272   | NCAAB Team 2272                              | NCAAB      | https://sportslogos.com/ncaab/2272.png
 NCAAB-2275   | NBA Team 2275                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2275.png
 NCAAB-2277   | NBA Team 2277                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2277.png
 NCAAB-228    | Clemson Tigers                               | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/228.png
 NCAAB-2287   | NCAAB Team 2287                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2287.png
 NCAAB-2294   | NBA Team 2294                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
 NCAAB-2296   | NBA Team 2296                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2296.png
 NCAAB-23     | San José State Spartans                      | NCAAB      | https://sportslogos.com/ncaab/23.png
 NCAAB-2305   | Kansas Jayhawks                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png
 NCAAB-2306   | NBA Team 2306                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png
 NCAAB-2309   | NBA Team 2309                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png
 NCAAB-232    | NCAAB Team 232                               | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/232.png
 NCAAB-2320   | NBA Team 2320                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2320.png
 NCAAB-2325   | NBA Team 2325                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2325.png
 NCAAB-2329   | NBA Team 2329                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2329.png
 NCAAB-233    | NBA Team 233                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/233.png
 NCAAB-2330   | NCAAB Team 2330                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2330.png
 NCAAB-2335   | NBA Team 2335                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png
 NCAAB-2344   | NCAAB Team 2344                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2344.png
 NCAAB-2347   | NBA Team 2347                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2347.png
 NCAAB-2348   | NBA Team 2348                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png
 NCAAB-2349   | NCAAB Team 2349                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2349.png
 NCAAB-235    | NBA Team 235                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/235.png
 NCAAB-2350   | NBA Team 2350                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2350.png
 NCAAB-2351   | NBA Team 2351                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2351.png
 NCAAB-2352   | NBA Team 2352                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2352.png
 NCAAB-2358   | NBA Team 2358                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2358.png
 NCAAB-236    | NBA Team 236                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/236.png
 NCAAB-2363   | NBA Team 2363                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2363.png
 NCAAB-2368   | NBA Team 2368                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2368.png
 NCAAB-2377   | NBA Team 2377                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2377.png
 NCAAB-2378   | NBA Team 2378                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2378.png
 NCAAB-2379   | NBA Team 2379                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2379.png
 NCAAB-238    | NBA Team 238                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/238.png
 NCAAB-2382   | NBA Team 2382                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2382.png
 NCAAB-2385   | NBA Team 2385                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2385.png
 NCAAB-239    | NBA Team 239                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/239.png
 NCAAB-2390   | NBA Team 2390                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png
 NCAAB-2393   | NBA Team 2393                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png
